,SMA,EMA,WMA,DEMA,TEMA,TRIMA,KAMA,FAMA,MAMA,T3,RSI,WILLR,ADX,ADXR,MOM,CMO,ROC,ROCR,TRIX,MIDPOINT,HT_TRENDLINE,SINE,LEAD SINE,TRENDMODE,DCPERIOD,HT_DCPHASE,QUADRATURE,PHASE,MACD_Hist,MACD_Signal,MACD,MACDEXT,MACDEXT_Signal,MACDEXT_Hist,STOCH_SlowD,STOCH_SlowK,STOCHF_FastD,STOCHF_FastK,STOCHRSI_FastD,STOCHRSI_FastK,APO,PPO,BOP,TRANGE,Chaikin A/D,OBV,CCI,Aroon Down,Aroon Up,AROONOSC,MFI,DX,MINUS_DI,PLUS_DI,MINUS_DM,PLUS_DM,MIDPRICE,ATR,NATR,ULTOSC,Real Upper Band,Real Middle Band,Real Lower Band,SAR,ADOSC
2017-10-06,2550.7001,2548.4110,2550.2434,2550.5379,2549.9095,2550.7001,2542.5346,2195.3021,2393.6252,2549.7314,77.8266,-25.4598,98.3754,97.7912,11.5901,55.6532,0.4567,1.0046,0.2171,2550.7001,2494.6743,-0.1662,-0.8148,1,27.1324,189.5682,34.8602,22.6296,3.6912,15.4503,19.1415,18.4308,20.7091,-2.2783,95.8593,93.8961,93.8961,90.0968,66.6667,0.0000,18.4308,0.7369,0.3363,8.2800,1415037295619.5942,900014340000.0000,-66.6667,0.0000,50.0000,50.0000,51.3605,99.5440,0.1035,45.2957,0.0206,9.0279,2546.2650,9.9655,0.3909,82.4953,2553.4401,2550.7001,2547.9601,2509.5953,6925873228.1350
2017-10-09,2547.0300,2545.9570,2546.2633,2545.8480,2544.8932,2547.0300,2543.5103,2196.3013,2395.1363,2547.6986,44.7133,-69.3748,99.0390,98.7072,-7.3401,-10.5735,-0.2876,0.9971,0.0665,2547.0300,2499.2731,-0.0715,-0.7558,1,26.3265,184.0997,22.1819,31.8159,3.0897,16.2228,19.3125,19.2975,20.1196,-0.8221,92.0115,85.4086,85.4086,67.1172,33.3333,0.0000,19.2975,0.7707,-0.6517,10.2200,1414074765113.3579,897530370000.0000,-66.6667,0.0000,0.0000,0.0000,0.0000,99.7025,0.0511,34.3024,0.0103,6.9241,2546.7101,10.0927,0.3966,76.2936,2551.6301,2547.0300,2542.4299,2516.0325,6179331878.5898
2017-10-10,2547.6849,2549.0789,2548.6699,2550.0832,2550.1361,2547.6849,2543.6492,2197.3033,2396.6913,2549.0985,73.5881,-33.6766,99.4445,99.2417,1.3098,47.1761,0.0514,1.0005,0.0748,2547.6849,2504.0456,-0.0007,-0.7076,1,25.3362,180.0395,-0.9346,33.8564,2.7800,16.9178,19.6978,20.4829,19.8227,0.6602,86.1708,79.2078,79.2078,80.4093,17.4569,52.3706,20.4829,0.8171,0.0627,10.5000,1414414412849.5935,900490870000.0000,66.6667,50.0000,100.0000,50.0000,54.4171,99.8500,0.0250,33.3708,0.0052,6.8720,2548.4150,10.2964,0.4037,71.3218,2553.5948,2547.6849,2541.7750,2521.5041,5420240889.9790
2017-10-11,2552.9399,2553.1863,2553.7066,2554.8902,2555.1410,2552.9399,2548.8007,2198.3081,2398.2768,2552.8486,85.4323,-0.0000,99.6475,99.5460,10.5100,70.8645,0.4130,1.0041,0.1141,2552.9399,2509.1633,0.1355,-0.6048,1,24.2107,172.2114,-8.5955,29.4396,2.5795,17.5626,20.1421,21.6188,19.7722,1.8466,82.3751,82.5089,82.5089,100.0000,42.0744,73.8525,21.6188,0.8611,0.6337,7.2900,1417390502849.5935,903466960000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,99.8504,0.0147,19.5946,0.0026,3.4460,2550.0500,8.7932,0.3441,72.2573,2557.5400,2552.9399,2548.3398,2526.9003,5563892222.8223
2017-10-12,2553.0850,2551.6821,2552.3666,2551.7486,2551.2864,2553.0850,2548.8157,2199.3156,2399.8033,2552.4786,46.4222,-59.6215,99.7527,99.7001,0.2900,-7.1557,0.0114,1.0001,0.0415,2553.0850,2514.2492,0.2359,-0.5203,1,22.9917,166.3540,-11.2292,29.1714,1.8834,18.0335,19.9169,22.8421,19.9852,2.8569,81.5013,82.7872,82.7872,67.9523,43.4733,4.1968,22.8421,0.9086,-0.2778,7.0200,1416591281627.7949,900315450000.0000,-66.6667,0.0000,100.0000,100.0000,48.5812,99.8579,0.0082,11.4656,0.0013,1.8131,2551.6400,7.9066,0.3100,68.4525,2557.3950,2553.0850,2548.7749,2531.7180,4862552631.7927
2017-10-13,2552.0499,2552.6740,2552.4233,2553.0268,2552.9682,2552.0499,2549.0985,2200.3257,2401.3370,2552.8263,63.6667,-47.9663,99.8563,99.8045,-2.0701,27.3335,-0.0810,0.9992,0.0323,2552.0499,2518.7657,0.1655,-0.5804,1,21.8084,170.4759,-26.2705,24.6904,1.3269,18.3652,19.6922,23.2989,20.3240,2.9749,81.7697,80.0131,80.0131,72.0870,41.5321,46.5470,23.2989,0.9256,-0.4479,6.7200,1414665217946.8445,903464890000.0000,66.6667,0.0000,100.0000,100.0000,50.0108,99.9600,0.0044,22.0582,0.0006,3.2264,2552.9800,7.3133,0.2864,66.5606,2554.2899,2552.0499,2549.8099,2535.9682,3520752297.7246
2017-10-16,2555.4049,2555.9846,2556.1499,2557.2057,2557.4756,2555.4049,2552.8947,2201.3386,2402.9000,2555.6051,84.0962,-24.7984,99.9188,99.8876,6.7100,68.1924,0.2630,1.0026,0.0746,2555.4049,2523.0025,0.0216,-0.6917,1,20.8456,178.7624,-25.2521,11.6975,1.0264,18.6218,19.6482,23.5635,20.7653,2.7982,79.5460,75.8376,75.8376,87.4736,49.1063,96.5751,23.5635,0.9347,0.3030,6.8301,1416018564427.5698,906380910000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,99.9812,0.0023,24.2748,0.0003,3.4333,2555.7800,7.0717,0.2765,63.2360,2559.8749,2555.4049,2550.9349,2540.0877,3082375832.4070
2017-10-17,2558.5000,2558.2349,2558.7867,2559.3921,2559.4607,2558.5000,2555.7682,2202.3542,2404.4646,2558.2041,88.9000,-4.9490,99.9512,99.9350,6.1902,77.7999,0.2425,1.0024,0.0852,2558.5000,2526.9397,-0.1601,-0.8112,1,20.2801,189.2154,-9.8129,6.8592,0.7243,18.8029,19.5271,24.1565,21.3584,2.7980,80.4597,85.5284,85.5284,97.0247,81.0407,100.0000,24.1565,0.9572,0.4363,5.0201,1418505174578.1643,909270300000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,99.9835,0.0013,16.1816,0.0002,1.9566,2556.1750,6.0459,0.2362,64.7282,2560.2202,2558.5000,2556.7798,2543.9642,3414018159.7476
2017-10-18,2560.3101,2560.2516,2560.6267,2561.3096,2561.2994,2560.3101,2558.2090,2203.3726,2406.0326,2560.3785,93.3421,-30.2552,99.9741,99.9626,3.6201,86.6843,0.1415,1.0014,0.0836,2560.3101,2530.2980,-0.2848,-0.8792,1,20.1106,196.5476,-5.9470,7.2782,0.4467,18.9146,19.3613,24.3432,22.0038,2.3395,83.3953,88.8199,88.8199,81.9614,98.8584,100.0000,24.3432,0.9636,-0.3626,4.7500,1417654403576.8586,912268390000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,99.9970,0.0007,49.8191,0.0001,5.3784,2559.4000,5.3979,0.2108,66.4176,2562.2099,2560.3101,2558.4102,2547.1133,2968624869.6306
2017-10-19,2561.6801,2561.4839,2561.8201,2562.2474,2562.1458,2561.6801,2559.9384,2204.3937,2407.5933,2561.7512,95.0825,-12.4149,81.3627,90.6684,2.7400,90.1651,0.1071,1.0011,0.0676,2561.6800,2533.4851,-0.3885,-0.9263,1,20.1786,202.8608,-5.3335,4.8242,0.1305,18.9472,19.0777,24.1854,22.6432,1.5422,87.7351,88.8571,88.8571,87.5851,100.0000,100.0000,24.1854,0.9565,0.6032,14.4402,1420537416370.4490,915259100000.0000,-66.6667,100.0000,50.0000,-50.0000,50.1028,62.7514,59.2295,13.5558,11.7500,2.6892,2556.0150,9.9191,0.3871,72.8180,2562.5201,2561.6801,2560.8400,2564.1101,3433865788.0317
2017-10-20,2568.6551,2570.6346,2570.8400,2573.9394,2574.7526,2568.6551,2566.7258,2205.4181,2409.2694,2569.5120,99.4631,-0.8354,61.7396,71.5511,13.9500,98.9261,0.5447,1.0054,0.1947,2568.6551,2536.7767,-0.4564,-0.9519,1,20.4112,207.1520,1.2065,3.5449,0.5894,19.0946,19.6840,24.2468,23.1931,1.0537,89.0824,89.5704,89.5704,99.1646,100.0000,100.0000,24.2468,0.9577,0.9708,13.3398,1423724566171.2056,918643750000.0000,66.6667,50.0000,100.0000,50.0000,53.2378,42.1164,25.2593,62.0168,5.8750,14.4244,2561.6799,11.6294,0.4516,74.4739,2581.7649,2568.6551,2555.5452,2547.9199,4326115119.6155
2017-10-23,2570.0950,2566.8649,2568.3900,2566.7099,2565.8277,2570.0950,2566.6921,2206.4451,2410.8265,2568.4054,41.6120,-95.3445,34.7738,48.2567,2.8799,-16.7759,0.1124,1.0011,0.0567,2570.0950,2539.2245,-0.4603,-0.9532,1,20.7945,207.4035,3.9267,5.5915,0.0192,19.0994,19.1185,22.8322,23.4542,-0.6219,86.4673,80.9746,80.9746,56.1740,66.6667,0.0000,22.8322,0.9010,-0.9384,13.9599,1420811897042.4153,915432040000.0000,-66.6667,0.0000,100.0000,100.0000,51.3452,7.8080,24.1019,28.1844,6.1675,7.2122,2571.3101,12.7947,0.4988,65.2182,2580.3250,2570.0950,2559.8650,2547.9199,3371084657.9558
2017-10-24,2567.0550,2568.3749,2567.7466,2568.8266,2568.7347,2567.0550,2566.9404,2207.4749,2412.4096,2568.6468,60.3313,-65.6172,21.2909,28.0324,-6.0801,20.6626,-0.2361,0.9976,0.0424,2567.0549,2541.9970,-0.4923,-0.9636,1,21.2707,209.4939,5.0054,6.6732,-0.2485,19.0372,18.7887,21.9722,23.4934,-1.5212,81.8680,75.0590,75.0590,69.8384,44.1192,32.3577,21.9722,0.8662,0.0712,7.1999,1421071447261.2095,918859370000.0000,-66.6667,50.0000,50.0000,0.0000,0.0000,7.8080,15.4230,18.0354,3.0838,3.6061,2571.3101,9.9973,0.3891,66.4315,2571.2048,2567.0550,2562.9051,2548.5273,2756512297.0793
2017-10-25,2563.1399,2560.8916,2561.1432,2558.5477,2557.5852,2563.1399,2565.6938,2208.5069,2413.8570,2562.3717,21.1612,-53.3359,53.4116,37.3512,-7.8301,-57.6776,-0.3053,0.9969,-0.1076,2563.1399,2543.8584,-0.5078,-0.9682,1,21.7976,210.5198,2.8280,8.3352,-1.3414,18.7019,17.3605,21.0649,23.2960,-2.2311,70.2736,54.7872,54.7872,38.3491,10.7859,0.0000,21.0649,0.8298,-0.4004,25.1299,1421551607071.6787,914984860000.0000,-66.6667,100.0000,0.0000,-100.0000,0.0000,85.5322,65.8236,5.1329,23.1220,1.8031,2558.0900,17.5636,0.6868,61.7487,2575.1199,2563.1399,2551.1599,2578.2900,2407282425.7720
2017-10-26,2558.7749,2560.5638,2559.3166,2559.6732,2559.8369,2558.7749,2564.8053,2209.5409,2415.3224,2560.1909,41.6987,-29.9147,69.4719,61.4417,-8.7300,-16.6027,-0.3398,0.9966,-0.0822,2558.7749,2545.9911,-0.5385,-0.9766,1,22.3634,212.5784,4.7203,7.8974,-1.9191,18.2221,16.3030,19.8721,22.9152,-3.0431,60.6170,52.0049,52.0049,47.8271,19.5288,26.2286,19.8721,0.7822,0.0440,9.9202,1418321074587.2559,918853910000.0000,66.6667,50.0000,0.0000,-50.0000,50.0257,85.5322,42.0648,3.2802,11.5610,0.9015,2555.7000,13.7419,0.5367,58.1424,2562.0249,2558.7749,2555.5249,2577.9471,1017675103.7595
2017-10-27,2570.7350,2574.2347,2574.1800,2578.4948,2580.2662,2570.7350,2572.0341,2210.5781,2416.9799,2571.4202,86.4843,-8.2394,58.6285,64.0502,23.9202,72.9685,0.9354,1.0094,0.1942,2570.7350,2547.8863,-0.5428,-0.9777,1,22.9788,212.8774,0.1911,12.4820,-1.0276,17.9652,16.9376,18.9296,22.4003,-3.4707,55.7392,60.4255,60.4255,95.1003,42.0762,100.0000,18.9296,0.7442,0.6344,22.5801,1421336829209.1770,922741020000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,47.7851,15.9146,45.0434,5.7805,16.3607,2571.3900,18.1610,0.7036,64.9739,2591.4052,2570.7350,2550.0648,2544.0000,1316241751.3877
2017-10-30,2576.9501,2573.2983,2575.5768,2574.4062,2573.9459,2576.9501,2572.1174,2211.6179,2418.5384,2574.1547,53.6352,-59.5648,53.2068,55.9176,12.4302,7.2705,0.4855,1.0049,0.1222,2576.9501,2549.3346,-0.5419,-0.9775,1,23.5677,212.8139,-17.3516,9.5184,-1.1047,17.6890,16.5844,18.0388,21.7206,-3.6818,61.5755,72.2962,72.2962,73.9613,58.6472,49.7130,18.0388,0.7084,-0.4176,12.8201,1420523118884.3892,919082150000.0000,-66.6667,0.0000,50.0000,50.0000,51.5410,47.7851,9.3291,26.4043,2.8902,8.1803,2574.4599,15.4905,0.6021,59.4542,2585.1901,2576.9501,2568.7101,2544.3898,1059816481.0405
2017-10-31,2574.0451,2574.6061,2574.4500,2575.4113,2575.1570,2574.0451,2572.6013,2212.6604,2420.1056,2575.2279,62.1207,-40.4924,50.4959,51.8514,-5.8101,24.2415,-0.2251,0.9977,0.0824,2574.0451,2551.3355,-0.5155,-0.9704,1,24.1712,211.0280,-16.1070,2.4824,-1.1012,17.4137,16.3125,16.8566,20.8887,-4.0321,71.9357,83.0855,83.0855,80.1950,70.8053,62.7030,16.8566,0.6612,-0.1189,6.1401,1420573046592.8960,922909380000.0000,66.6667,0.0000,0.0000,0.0000,51.1393,47.7851,6.6809,18.9091,1.4451,4.0902,2574.1400,10.8153,0.4200,55.5314,2576.4749,2574.0451,2571.6152,2544.7757,874454370.3289
2017-11-01,2577.3101,2577.7754,2577.9934,2579.1003,2579.1887,2577.3101,2575.6052,2213.7056,2421.6981,2577.7856,76.5834,-55.6295,69.6369,60.0664,6.5300,53.1669,0.2538,1.0025,0.0961,2577.3101,2552.9383,-0.4938,-0.9640,1,25.1671,209.5878,-14.3627,-2.1858,-0.9384,17.1791,16.2407,15.4928,19.9229,-4.4301,76.5215,74.1828,74.1828,68.3922,63.4363,77.8928,15.4928,0.6069,-0.2856,13.4800,1419271926212.4805,926722560000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,88.7780,2.9741,50.0301,0.7226,12.1550,2580.2749,12.1477,0.4710,57.2783,2581.4101,2577.3101,2573.2100,2545.1577,305135715.7847
2017-11-02,2579.6051,2579.1585,2579.6868,2580.0612,2579.9499,2579.6051,2577.4918,2214.7534,2423.2797,2579.4436,78.5417,-38.4606,44.8054,57.2212,4.5901,57.0834,0.1782,1.0018,0.0787,2579.6051,2553.5861,-0.4948,-0.9644,1,26.7315,209.6577,15.9772,-8.2193,-0.9126,16.9510,16.0384,14.3999,18.8288,-4.4289,75.8139,70.1735,70.1735,61.9332,72.1390,75.8211,14.3999,0.5635,0.0261,14.9402,1422637364630.5740,930770830000.0000,-66.6667,100.0000,50.0000,-50.0000,48.5550,19.9739,33.6360,22.4362,9.1113,6.0775,2577.2849,13.5439,0.5250,61.4884,2580.0951,2579.6051,2579.1151,2546.0226,1115314334.1570
2017-11-03,2583.8451,2584.9462,2585.1768,2587.1764,2587.5818,2583.8451,2582.0911,2215.8043,2424.9253,2584.4439,94.2429,-2.6058,41.8365,43.3210,8.4800,88.4859,0.3288,1.0033,0.1416,2583.8451,2553.5185,-0.4767,-0.9587,1,28.7666,208.4669,41.5259,8.2425,-0.4931,16.8277,16.3346,13.6233,17.8056,-4.1822,73.4209,75.9065,75.9065,97.3942,84.5713,100.0000,13.6233,0.5325,0.5073,11.6499,1425849954284.8198,934338540000.0000,66.6667,50.0000,100.0000,50.0000,46.9284,38.8676,18.0824,41.0757,4.5556,10.3485,2577.2949,12.5969,0.4868,66.0627,2591.8351,2583.8451,2575.8551,2546.8701,2367546446.7371
2017-11-06,2589.4850,2589.0687,2590.0333,2591.1862,2591.2838,2589.4850,2586.1083,2216.8582,2426.5873,2589.0875,96.4075,-13.5462,52.5666,47.2016,11.2798,92.8151,0.4372,1.0044,0.1565,2589.4850,2552.9908,-0.4378,-0.9453,1,31.2158,205.9660,9.5048,15.5885,-0.1479,16.7907,16.6429,13.2821,16.8400,-3.5579,76.5887,83.6861,83.6861,91.7310,91.9404,100.0000,13.2821,0.5186,0.4741,7.7200,1427326091302.2620,937877620000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,63.2967,11.2115,49.8809,2.2778,10.1343,2585.0749,10.1584,0.3920,68.2624,2592.7748,2589.4850,2586.1952,2548.1166,3134271685.0024
2017-11-07,2590.8849,2590.1162,2590.8032,2591.1712,2590.8495,2590.8849,2587.2895,2217.9151,2428.2278,2590.8113,86.6972,-50.3565,64.7163,58.6414,2.7998,73.3944,0.1082,1.0011,0.1065,2590.8849,2552.4350,-0.3945,-0.9287,1,33.0012,203.2342,6.0985,11.3753,-0.1081,16.7637,16.6557,12.2018,15.8552,-3.6534,83.0247,89.4814,89.4814,79.3190,83.6725,51.0176,12.2018,0.4760,-0.1160,12.6699,1427298929864.0305,934067970000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,76.8659,4.9890,38.1423,1.1389,8.7073,2590.6851,11.4142,0.4406,62.6522,2591.3749,2590.8849,2590.3949,2549.9272,3154355944.4009
2017-11-08,2592.5099,2592.9586,2593.1332,2594.2578,2594.2320,2592.5099,2589.2599,2218.9749,2429.8894,2593.1600,94.7577,-20.8378,70.7911,67.7537,3.2500,89.5154,0.1254,1.0013,0.1024,2592.5099,2553.2503,-0.3873,-0.9258,1,33.3997,202.7895,5.2978,14.8122,0.0084,16.7658,16.7742,12.3518,15.0196,-2.6678,86.8883,87.4973,87.4973,91.4421,80.5943,90.7652,12.3518,0.4814,0.5426,10.4500,1430384765371.2019,937967330000.0000,66.6667,50.0000,50.0000,0.0000,100.0000,76.8659,2.6045,19.9122,0.5695,4.3536,2590.6851,10.9321,0.4214,66.8503,2596.2499,2592.5099,2588.7699,2552.2818,3857669353.3093
2017-11-09,2589.5000,2587.3996,2587.8734,2585.9797,2585.0647,2589.5000,2588.7453,2220.0372,2431.4367,2588.8949,22.7652,-37.2337,75.1040,72.9476,-6.0198,-54.4697,-0.2324,0.9977,-0.0390,2589.5000,2555.0247,-0.3709,-0.9189,1,32.9216,201.7710,1.9950,11.8800,-0.6947,16.5921,15.8974,11.8396,14.2318,-2.3923,84.5881,76.7857,76.7857,59.5962,47.2609,0.0000,11.8396,0.4611,0.0307,28.0498,1433502145687.8516,934135720000.0000,-66.6667,100.0000,0.0000,-100.0000,50.5588,79.4169,48.6756,5.5842,18.9747,2.1768,2580.9000,19.4909,0.7541,66.1121,2599.2598,2589.5000,2579.7402,2554.5187,4786584998.3142
2017-11-10,2583.4601,2583.9999,2583.0734,2582.3934,2582.0262,2583.4601,2585.8808,2221.1018,2432.9453,2584.5197,16.7242,-20.8228,77.2604,76.1822,-12.0798,-66.5517,-0.4656,0.9953,-0.0957,2583.4601,2558.0452,-0.2997,-0.8865,1,31.9054,197.4394,17.0401,15.9175,-1.3984,16.2425,14.8442,12.7727,13.6467,-0.8740,77.3249,67.6916,67.6916,52.0365,30.2551,0.0000,12.7727,0.4972,0.2573,9.0500,1435711076386.8792,930648810000.0000,66.6667,50.0000,0.0000,-50.0000,47.6586,79.4169,33.2411,3.8135,9.4873,1.0884,2576.4150,14.2705,0.5526,70.6619,2585.7802,2583.4601,2581.1400,2556.6438,5434293439.2964
2017-11-13,2583.5701,2584.5600,2583.9934,2584.2112,2584.5081,2583.5701,2585.8720,2222.1686,2434.4642,2583.9581,47.3285,-21.3948,40.5432,58.9018,0.2200,-5.3430,0.0085,1.0001,-0.0499,2583.5701,2561.6420,-0.1981,-0.8332,1,30.5746,191.4283,-4.1198,21.9704,-1.7521,15.8045,14.0525,13.4436,13.2675,0.1761,67.2642,57.3152,57.3152,60.3130,13.0732,39.2195,13.4436,0.5231,0.6305,13.1799,1437657904233.3445,934051740000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,3.8260,17.2809,16.0072,4.7437,4.3941,2581.0699,13.7252,0.5310,69.8338,2586.1101,2583.5701,2581.0300,2558.6626,5824683621.8193
2017-11-14,2581.8551,2580.7668,2580.8601,2579.3861,2579.1410,2581.8551,2585.2112,2223.2373,2435.9083,2581.0138,17.3521,-41.6581,52.6796,46.6114,-3.4299,-65.2957,-0.1328,0.9987,-0.0878,2581.8551,2565.3849,-0.1168,-0.7849,1,29.0759,186.7087,-21.8658,15.6374,-2.4070,15.2028,12.7958,11.9472,12.8736,-0.9263,58.9338,51.7945,51.7945,43.0339,13.3414,0.8047,11.9472,0.4646,0.0855,18.2800,1440860538108.9214,930409980000.0000,-66.6667,100.0000,50.0000,-50.0000,48.3756,64.8160,32.1565,6.8646,10.2918,2.1970,2577.1100,16.0026,0.6205,68.1347,2587.8251,2581.8551,2575.8851,2560.5805,6473891873.0969
2017-11-15,2571.7451,2570.0023,2569.3701,2565.9540,2564.9831,2571.7451,2576.0596,2224.3071,2437.1954,2571.3381,4.3126,-67.7164,69.1855,60.9325,-20.2200,-91.3749,-0.7823,0.9922,-0.2383,2571.7451,2568.1484,-0.2190,-0.8448,1,27.5047,192.6528,-27.1062,11.1888,-3.7393,14.2680,10.5287,10.7253,12.4653,-1.7399,50.4900,42.3604,42.3604,23.7344,13.3414,0.0000,10.7253,0.4170,-0.3138,21.4202,1440617776103.8496,926851090000.0000,-66.6667,100.0000,0.0000,-100.0000,0.0000,85.6913,38.0944,2.9354,14.2560,1.0985,2568.5549,18.7114,0.7296,63.3710,2585.9951,2571.7451,2557.4951,2597.0200,6073698985.8154
2017-11-16,2575.1300,2580.4274,2578.6333,2582.5529,2584.2873,2575.1300,2576.3703,2225.3789,2438.6799,2577.5432,70.2551,-13.6341,55.9975,62.5915,6.7698,40.5103,0.2625,1.0026,0.0304,2575.1300,2570.7852,-0.3482,-0.9091,1,25.9278,200.3749,-35.7825,1.0766,-3.1670,13.4762,10.3092,10.4211,12.1095,-1.6884,48.3999,51.0447,51.0447,86.3659,33.6016,100.0000,10.4211,0.4050,0.7404,25.4700,1442210289179.1167,930163800000.0000,66.6667,50.0000,100.0000,50.0000,48.3826,42.8096,16.1335,40.2868,7.1280,17.7993,2573.7700,22.0907,0.8544,66.5510,2596.1498,2575.1300,2554.1102,2596.6243,5864537966.2566
2017-11-17,2582.2450,2579.3759,2581.1134,2579.7339,2579.7228,2582.2450,2576.7147,2226.4525,2440.0816,2579.3265,48.6122,-65.5770,49.4036,52.7006,14.2300,-2.7755,0.5549,1.0055,0.0286,2582.2450,2573.0318,-0.4772,-0.9588,1,24.6616,208.5013,-20.8776,-9.8733,-3.1984,12.6766,9.4782,9.3048,11.6675,-2.3628,50.6533,58.5547,58.5547,65.5639,55.7264,67.1792,9.3048,0.3614,-0.6451,8.0198,1440190644629.3264,926863640000.0000,-66.6667,0.0000,50.0000,50.0000,50.1215,42.8096,11.8364,29.5566,3.5640,8.8996,2581.5200,15.0552,0.5838,63.3956,2589.0348,2582.2450,2575.4552,2596.2326,4603218104.5713
2017-11-20,2580.4950,2581.2185,2581.0433,2581.9521,2582.0736,2580.4950,2577.1208,2227.5277,2441.5021,2581.1205,60.4260,-35.6137,48.9196,49.1616,-3.5000,20.8521,-0.1354,0.9986,0.0475,2580.4950,2574.9779,-0.6115,-0.9919,1,23.9808,217.6966,-2.7255,-9.8108,-2.9561,11.9376,8.9815,8.3813,11.2431,-2.8617,61.8190,75.8576,75.8576,75.6429,84.0912,85.0944,8.3813,0.3254,0.4141,6.3999,1440847633439.4099,929867180000.0000,66.6667,0.0000,0.0000,0.0000,47.6620,48.4356,8.3057,23.9092,1.7820,5.1297,2581.1300,10.7276,0.4155,62.8830,2583.7848,2580.4950,2577.2052,2595.8447,3877791136.6746
2017-11-21,2590.5850,2593.0929,2593.4000,2597.2955,2598.4924,2590.5850,2586.8582,2228.6054,2443.0774,2591.3969,88.2242,-9.4114,70.0061,59.4629,20.1799,76.4483,0.7825,1.0078,0.2330,2590.5850,2576.7865,-0.6805,-0.9993,1,23.5100,222.8816,-6.8169,-9.0915,-1.6802,11.5175,9.8374,7.7219,10.7286,-3.0067,71.0562,78.7562,78.7562,95.0619,84.0912,100.0000,7.7219,0.2996,0.8203,19.0500,1442982621236.0515,933199900000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,91.0926,2.9922,64.1923,0.8910,19.1149,2589.7150,14.8888,0.5729,66.4061,2607.4751,2590.5850,2573.6948,2557.4500,3907813390.8599
